maneuver xVelocity yVelocity xAcceleration yAcceleration class distPred diffSpeedPred timeGapPred accPred classPred distFollo diffSpeedFollo timeGapFollo accFollo classFollo distPredAdj diffSpeedPredAdj timeGapPredAdj accPredAdj classPredAdj distFolloAdj diffSpeedFolloAdj timeGapFolloAdj accFolloAdj classFolloAdj
2 32.42 0 -0.73 0 1 93.02 0.29 2.87 -1.4 1 22.56 1.12 0.67 -0.78 1 95.17 -8.55 2.94 0.04 1 75.67 -7.55 3.04 0.07 0
2 31.29 0.04 -0.08 -0.07 1 58.36 1.52 1.87 0.63 1 71.24 1.42 2.18 0.3 1 24.68 -6.19 0.79 0.16 0 161.91 -7.64 6.85 0.11 0
2 33.54 0.01 -0.78 0.03 1 22.56 -1.12 0.67 -0.73 1 30.1 0.96 0.87 0.02 1 121.77 -9.67 3.63 0.04 1 48.56 -8.67 1.95 0.07 0
2 34.38 0.07 -0.3 -0.02 1 28.79 -1.59 0.84 -0.77 1 60.37 -0.24 1.77 -0.27 1 146.22 -10.52 4.25 -0.07 1 23.11 -9.46 0.93 -0.02 0
2 32.71 0.03 0.3 0.03 1 71.24 -1.42 2.18 -0.08 1 60.25 -0.17 1.85 0.35 1 100.67 -7.61 3.08 0.16 0 86.22 -9.06 3.65 0.11 0
2 33.54 -0.1 -0.34 0.06 1 60.61 -0.37 1.81 -0.72 1 55.95 1.8 1.58 -0.28 1 1.82 -8.86 0.05 -0.17 0 67.57 -4.29 2.31 0.07 1
2 34.34 -0.18 -0.42 0.03 1 213.01 -7.23 6.2 -0.2 1 183.12 0 5.33 -0.07 1 28.35 -9.9 0.83 -0.15 0 122.15 -6.02 4.31 0.06 1
2 33.81 -0.2 -0.3 0.03 1 182.16 -0.57 5.39 -0.38 1 57.21 1.69 1.61 -0.11 1 39.17 -5.27 1.16 0.07 1 91.77 -8.37 3.61 0.16 0
2 35.44 -0.02 -0.11 -0.07 1 56.15 -1.8 1.58 -0.28 1 57.31 1.46 1.55 -0.36 1 97.33 -6.86 2.75 0.05 1 36.19 -9.91 1.42 0.12 0
2 34.23 -0.03 -0.75 0.04 1 53.87 -0.44 1.57 -0.52 1 148.64 1.28 4.19 -0.09 1 128.88 -5.8 3.77 -0.18 1 18.41 -9.15 0.73 -0.14 0
2 34.53 0.01 0.54 -0.09 1 374.54 0 10.85 0 1 28.06 -0.35 0.82 0.41 1 72.96 -10.03 2.11 0.12 0 -0.45 -7.25 -0.02 0.11 1
2 35.88 0.06 0.42 -0.02 1 34.64 2.1 0.97 0.56 1 169.82 3.3 4.33 -0.34 1 54.86 -10.58 1.53 0.13 0 5.22 -8.79 0.19 -0.12 1
2 34.35 0 -0.23 -0.02 1 136.79 -2.45 3.98 -0.37 1 37.41 -0.57 1.11 -0.3 1 3.4 -5.83 0.1 -0.2 1 188.92 -9.84 7.71 0.01 0
2 33.78 -0.12 -0.3 -0.05 1 37.41 0.57 1.11 -0.23 1 41.27 1.48 1.17 -0.21 1 44.75 -5.26 1.32 -0.2 1 147.16 -9.27 6 0.01 0
2 35.26 0.06 -0.21 -0.09 1 41.27 -1.48 1.17 -0.3 1 33.78 1.25 0.93 -0.11 1 90.37 -6.74 2.56 -0.2 1 101.24 -10.75 4.13 0.01 0
2 36.51 -0.07 -0.11 0.02 1 33.78 -1.25 0.93 -0.21 1 30.33 0.35 0.82 0.21 1 128.8 -7.99 3.53 -0.2 1 63.01 -12 2.57 0.01 0
2 41.11 -0.03 0.51 -0.05 1 152.29 -3.21 3.7 0.53 1 18.46 -9.09 0.58 0.62 1 1.02 -16.06 0.02 0.2 1 118.52 -5.44 3.32 0.22 1
2 35.28 0.05 0 0.05 1 91.08 0.42 2.58 -0.35 1 74.65 -1.92 2.24 -0.05 1 58.38 1.65 1.65 -0.09 1 -2.1 -11 -0.09 -0.14 0
2 33.22 -0.05 -0.1 -0.07 1 79.33 2.04 2.39 -0.05 1 69.28 0.52 2.05 0.15 1 -2.64 -9.07 -0.08 -0.12 1 45.15 -8.16 1.8 -0.03 0
2 33.83 -0.07 -0.12 0.02 1 68.03 -0.86 2.01 -0.18 1 37.36 0.22 1.1 0 1 -1.48 -8.97 -0.04 -0.13 0 45.77 -8.75 1.82 -0.14 0
2 33.87 0.02 -0.13 -0.05 1 36.21 -0.46 1.07 0.01 1 110.9 -1.47 3.42 -0.25 1 14.95 -9.37 0.44 -0.14 0 28.56 -9.16 1.16 -0.15 0
2 32 -0.07 -0.25 -0.01 1 113.8 1.61 3.56 -0.14 1 21.11 -0.01 0.66 -0.02 1 52.99 -7.52 1.66 -0.13 0 -10.66 -7.39 -0.43 -0.1 0
2 31.94 -0.03 -0.08 -0.08 1 20.99 -0.21 0.66 -0.24 1 41.68 -0.34 1.32 -0.22 1 6.48 -7.46 0.2 -0.11 0 45.66 -7.04 1.83 -0.2 0
2 31.4 -0.07 -0.23 -0.08 1 42.01 0.41 1.34 -0.25 1 42.27 2.39 1.25 -0.28 1 46.29 -7.02 1.47 -0.1 0 5.21 -6.66 0.21 -0.15 0
2 33.18 0.06 -0.3 -0.01 1 37.32 -2.27 1.12 -0.22 1 68.65 2.07 1.95 -0.01 1 0.94 -8.7 0.03 -0.12 0 24.66 -8.85 1.01 -0.02 0
2 34.57 0.01 -0.53 -0.03 1 62.9 -2.37 1.82 -0.38 1 83.67 1.1 2.35 -0.18 1 0.12 -10.28 0 0.01 0 58.69 -9.97 2.39 0.1 0
2 35.37 -0.13 -0.22 -0.09 1 81.57 -1.54 2.31 -0.38 1 30.18 0.07 0.85 0 1 70.25 -11.16 1.99 -0.16 0 -11.42 -10.75 -0.46 -0.1 0
2 35.1 -0.09 -0.21 -0.03 1 29.05 -0.58 0.83 -0.3 1 35.36 -4.69 1.16 -0.19 0 68.17 -11.56 1.94 -0.2 0 -11.75 -10.9 -0.49 -0.14 0
2 29.39 -0.12 -0.2 0.05 0 52.38 3.6 1.78 -0.74 1 18.38 0.4 0.62 -0.48 1 4.47 -5.82 0.15 -0.23 0 182.85 -4.6 7.38 0.08 0
2 29.79 -0.11 -0.48 -0.02 1 18.38 -0.4 0.62 -0.2 0 17.9 1.09 0.58 -0.09 1 35.08 -6.22 1.18 -0.23 0 160.12 -5 6.46 0.08 0
2 30.88 0 -0.09 -0.05 1 17.9 -1.09 0.58 -0.48 1 14.27 -0.03 0.46 -0.4 1 57.33 -7.31 1.86 -0.23 0 136.86 -6.09 5.52 0.08 0
2 30.85 -0.01 -0.4 0.02 1 14.27 0.03 0.46 -0.09 1 14.72 1.18 0.46 -0.83 1 76.96 -7.28 2.49 -0.23 0 117.54 -6.06 4.74 0.08 0
2 32.03 -0.02 -0.83 -0.02 1 14.72 -1.18 0.46 -0.4 1 64.63 3.74 1.81 -0.36 1 96.73 -8.46 3.02 -0.23 0 98.07 -7.24 3.96 0.08 0
2 35.7 0.09 -0.43 -0.1 1 63.84 -3.83 1.79 -0.78 1 52.39 -2.26 1.57 0.11 1 163.68 -12.17 4.58 -0.22 0 31.07 -10.9 1.25 0.09 0
2 35.06 -0.03 0.29 0.02 1 283.17 0 8.08 0 1 21.3 0.04 0.61 0.49 1 33.19 -7.33 0.95 0.14 1 106.06 -11.32 4.47 0.13 0
2 35.1 -0.06 0.49 -0.02 1 21.3 -0.04 0.61 0.29 1 58.68 -1.41 1.74 0.21 1 59.54 -7.37 1.7 0.14 1 79.71 -11.36 3.36 0.13 0
2 33.69 -0.01 0.21 0 1 58.68 1.41 1.74 0.49 1 22.63 -1.03 0.69 0.16 1 123.27 -5.96 3.66 0.14 1 16.38 -9.95 0.69 0.13 0
2 32.86 -0.08 0.22 0.01 1 23.67 1.06 0.72 0.25 1 35.25 -0.14 1.08 -0.31 1 145.56 -4.99 4.43 0.16 1 -1.93 -8.97 -0.08 0.16 0
2 32.14 0.17 0.21 -0.05 1 39.72 1.73 1.24 0.28 1 67.17 -0.22 2.1 -0.07 1 170.3 -3.65 5.3 0.13 1 -10.27 -7.74 -0.42 0.13 0
2 32.94 -0.14 0.57 -0.08 1 71.96 1.05 2.18 0.36 1 55.88 -2.69 1.85 -0.24 1 22.93 -7.77 0.7 0.12 0 209.75 -1 6.57 -0.29 1
2 39.15 -0.03 -1.11 0.02 1 100.66 -9.99 2.57 0.16 1 68.92 0.62 1.73 -0.09 1 122.49 -13.88 3.13 0.19 1 3.42 -10.42 0.12 -0.13 0
2 30.25 -0.03 -0.24 -0.04 1 55.88 2.69 1.85 0.57 1 34.97 1.7 1.09 -0.09 1 85.68 -5.08 2.83 0.12 0 149.42 1.69 4.68 -0.29 1
2 31.95 0.01 -0.09 -0.05 1 34.97 -1.7 1.09 -0.24 1 32.94 -1.31 1.08 0.31 1 125.1 -6.78 3.92 0.12 0 110.31 -0.01 3.45 -0.29 1
2 38.96 -0.14 -0.71 0.01 1 65.25 -2.14 1.67 -0.86 1 51.69 -1.9 1.39 0.13 1 24.71 -10.63 0.63 -0.18 0 82.42 -12.42 3.11 -0.14 1
2 30.64 0.07 0.31 0.04 1 32.94 1.31 1.08 -0.09 1 41.08 0.48 1.32 0.55 1 162.18 -5.47 5.29 0.12 0 72.32 1.3 2.26 -0.29 1
2 37.11 0.02 -0.03 -0.02 1 52.95 1.2 1.43 -0.71 1 61.09 -1.68 1.72 0.29 1 72.94 -8.94 1.97 -0.2 0 35.21 -10.7 1.33 -0.19 1
2 36.09 0.01 0.22 -0.03 1 64.12 0.6 1.78 -0.25 1 84.33 -4.82 2.7 0.16 1 120.17 -8.44 3.33 -0.27 0 -8.03 -10.3 -0.31 -0.24 1
2 31.59 -0.08 0.03 0.01 1 96.04 4.9 3.04 0.1 1 13.59 -0.27 0.43 0.01 1 -1.4 -6.78 -0.04 -0.09 0 63.55 -5.74 2.46 0.11 0
2 31.32 -0.06 0.01 0.01 1 13.59 0.27 0.43 0.03 1 23.25 1.09 0.72 -0.31 1 17.24 -6.51 0.55 -0.09 0 44.3 -5.47 1.71 0.11 0
2 32.41 0 -0.31 -0.08 1 23.25 -1.09 0.72 0.01 1 22.66 -0.97 0.72 0.3 1 46.15 -7.6 1.42 -0.09 0 16.6 -6.56 0.64 0.11 0
2 31.77 -0.09 0.31 -0.02 1 23.63 0.27 0.74 -0.4 1 22.99 -0.15 0.73 -0.05 1 66.71 -7.05 2.1 -0.09 0 -5.2 -5.83 -0.2 0.02 0
2 31.62 -0.16 0.04 0.11 1 23.66 0.42 0.75 0.06 1 36.58 -1.21 1.2 0.24 1 12.09 -5.76 0.38 -0.11 0 3.08 -5.51 0.12 -0.2 1
2 30.96 -0.12 0.02 0 1 40.97 0.41 1.32 -0.24 1 85.65 -0.71 2.83 0.24 1 2.32 -4.79 0.07 -0.07 1 147.42 -5.47 5.78 0.11 1
2 30.25 -0.14 0.24 0.04 1 85.65 0.71 2.83 0.02 1 35.03 -1.39 1.21 0.4 1 92.82 -4.08 3.07 -0.07 1 57.22 -4.76 2.24 0.11 1
2 28.91 0.04 0.25 -0.12 1 24.06 0.22 0.83 0.31 1 19.4 0.59 0.66 -0.25 1 158.85 -2.85 5.49 -0.22 1 -8.39 -3.32 -0.33 0.09 1
2 29.31 0.02 -0.32 -0.07 1 19.38 -0.24 0.66 0.19 1 8.96 -0.91 0.32 0.46 1 12.88 -3.7 0.44 -0.04 1 16.62 -4.13 0.66 0.47 1
2 28.92 -0.06 0.29 -0.07 1 9.5 -0.18 0.33 -0.53 1 38.29 -0.03 1.33 -0.29 1 22.1 -3.38 0.76 -0.03 1 6.99 -3.04 0.27 0.7 1
2 28.81 -0.04 -0.16 -0.02 1 20.8 -1.24 0.72 -0.45 1 33.17 -0.07 1.15 0.35 1 46.8 -4.04 1.62 -0.19 1 142.63 -3.9 5.73 -0.12 0
2 28.74 0.02 0.35 0.06 1 33.17 0.07 1.15 -0.16 1 27.81 -0.15 0.97 0.09 1 85.33 -3.97 2.97 -0.19 1 102.28 -3.83 4.11 -0.12 0
2 28.59 0 0.09 -0.05 1 27.81 0.15 0.97 0.35 1 50.83 -3.36 2.01 0.5 1 120.32 -3.82 4.21 -0.19 1 70.33 -3.68 2.82 -0.12 0
2 25.23 -0.03 0.5 0.04 1 50.83 3.36 2.01 0.09 1 12.41 -0.52 0.5 0.19 1 175.29 -0.46 6.95 -0.19 1 14.45 -0.32 0.58 -0.12 0
2 24.75 -0.15 0.22 -0.02 1 12.49 0.58 0.5 0.55 1 16.63 0 0.67 0.34 1 192.73 -0.02 7.79 -0.17 1 -2.82 0.14 -0.11 -0.1 0
2 25.21 0.01 0.04 0.04 1 16.72 0.17 0.66 0.53 1 38.13 -1.61 1.62 0.4 1 2.27 -0.5 0.09 -0.13 0 18.52 -0.12 0.74 -0.11 0
2 24.08 -0.03 0.3 -0.06 1 40.02 1.09 1.66 0.04 1 14.79 -0.62 0.63 0.34 1 2.31 0.83 0.1 -0.19 0 25.61 1.38 1.01 -0.05 1
2 23.55 0 0.34 -0.04 1 14.93 0.61 0.63 0.27 1 12.28 0.37 0.51 -0.27 1 22.36 1.31 0.95 -0.2 0 5.71 1.9 0.22 -0.04 1
2 23.59 -0.12 0.18 -0.02 1 13.08 0.65 0.55 0.21 1 31.32 0.16 1.32 -0.27 1 6.16 1.48 0.26 -0.2 1 50.99 1.85 2 -0.52 1
2 23.07 0.03 -0.18 -0.02 1 32.52 1.11 1.41 0.14 1 69.22 2.19 2.74 -0.58 1 45.31 1.65 1.96 -0.1 1 11.86 0.87 0.5 -0.62 1
2 36.58 0.05 0.42 -0.05 1 174.57 -10.86 4.77 0.17 0 69.33 -3.85 2.12 0.19 1 196.79 -12.69 5.38 0.13 0 51.51 -9.2 1.88 0.13 1
2 23.1 -0.06 -0.51 -0.02 1 50.03 0.33 2.17 -0.03 1 18.32 -1.4 0.84 0.06 1 120.35 0.78 5.21 -0.32 1 72.54 1.82 2.91 -0.13 0
2 21.7 -0.07 0.06 0 1 18.32 1.4 0.84 -0.51 1 23.88 0.1 1.1 -0.4 1 143.82 2.18 6.63 -0.32 1 49.57 3.22 1.99 -0.13 0
2 21.8 0.02 -0.4 0.03 1 23.88 -0.1 1.1 0.06 1 17.96 -0.53 0.84 -0.84 1 172.35 2.08 7.91 -0.32 1 20.64 3.12 0.83 -0.13 0
2 36.07 0.04 0.57 0.04 1 97.45 -2.15 2.7 0.36 1 122.05 -8.02 4.35 0.13 0 5.61 -6.32 0.16 0.14 1 25.7 -11.48 1.05 0.14 0
2 20.86 -0.02 -0.66 -0.04 1 18.26 0.76 0.88 -0.28 1 25.4 2.18 1.1 -0.9 1 196.78 2.86 9.43 -0.32 1 -4.61 3.97 -0.19 -0.24 0
2 21.14 -0.02 -0.06 0.05 1 22.03 0.12 1.04 0.27 1 13.32 1.94 0.58 -1.4 1 20.27 2.97 0.96 -0.31 0 27.55 2.9 1.15 -0.09 0
2 28.19 0.02 0.19 -0.08 0 129.18 8.21 4.58 0.16 1 18.11 -1.39 0.68 0.18 1 17.67 -5.25 0.63 0.15 1 7.64 -6.09 0.35 0.47 1
2 27.49 -0.01 0.41 0.01 1 21.36 1.16 0.78 0.18 0 27.93 -0.15 1.02 -0.45 1 -3.7 -5.12 -0.13 -0.02 1 44.1 -4.37 1.91 0.09 0
2 21.98 0.1 -0.27 0.06 1 11.87 -0.7 0.54 0.23 1 22.25 3.39 0.88 -1.46 1 40.02 1.66 1.82 -0.25 0 7.47 1.92 0.31 -0.09 0
2 27.34 0.14 -0.45 0.02 1 27.93 0.15 1.02 0.41 1 16.13 0.85 0.57 -0.27 1 31.51 -4.97 1.15 -0.02 1 10.91 -4.22 0.47 0.09 0
2 24.28 -0.05 -0.9 0.1 1 19.61 -2.37 0.81 0.06 1 71.88 3.63 2.58 -0.51 1 5.15 -0.44 0.21 -0.04 0 26.49 -0.32 1.11 -0.09 0
2 28.02 0 -0.34 0.02 1 15.57 -0.91 0.56 -0.36 1 19.33 0.2 0.68 -0.37 1 49.54 -5.64 1.77 0.05 1 -6.65 -4.84 -0.29 0.12 0
2 24.67 -0.04 -0.51 -0.02 1 34.11 -2.75 1.38 -0.4 1 132.89 6.37 4.28 -0.08 1 11.84 -1.39 0.48 -0.15 0 55.44 -1.23 2.37 -0.17 0
2 27.85 0.04 -0.29 -0.01 1 19.46 -0.4 0.7 -0.6 1 20.1 -0.79 0.74 0.1 1 3.47 -4.53 0.12 0.11 0 30.25 -5.17 1.33 0.07 1
2 27.6 -0.08 -2.58 -0.02 1 18.91 -3.56 0.69 -0.82 1 47.35 0.17 1.71 -0.52 1 28.37 -3.77 1.03 -0.03 0 2.83 -3.67 0.12 -0.1 0
2 27.09 -0.06 -0.07 -0.02 1 20.53 0.5 0.76 -0.47 1 25.52 2.92 0.85 -0.29 1 25.43 -3.69 0.94 0.1 0 9.04 -4.35 0.4 0.07 1
2 28.17 0.09 -1.37 0.05 1 19.39 -1.69 0.69 -0.31 1 24.42 0.21 0.86 0.05 1 -3.34 -5.21 -0.12 0.14 1 62.79 3.73 1.97 0.14 1
2 26.1 0.01 0.51 -0.01 1 21.19 1.19 0.81 0.9 1 17.65 -0.25 0.68 0.1 1 -1.22 -2.78 -0.05 -0.04 1 258.03 7.05 7.78 -0.34 1
2 30.88 -0.02 -0.13 0.01 1 122.04 -7.02 3.95 -0.46 1 27.07 -0.16 0.88 -0.03 1 48.04 -7.71 1.56 -0.14 0 40.86 -4.31 1.54 -0.3 1
2 30.72 -0.04 -0.06 0.04 1 27.05 0.13 0.88 -0.14 1 20.96 -0.76 0.7 -0.18 1 84.07 -7.58 2.74 -0.15 0 9.91 -4.21 0.37 -0.3 1
2 29.52 -0.12 -0.12 -0.05 1 22.88 0.75 0.78 -0.25 1 22.57 0.38 0.75 -0.36 1 94.93 -6.72 3.22 -0.15 0 -8.17 -4.02 -0.32 -0.51 1
2 29.6 -0.01 -0.27 0 1 22.33 -0.08 0.75 0.13 1 9.43 0.45 0.31 -0.58 1 15.48 -4.51 0.52 -0.35 1 21.28 -5.22 0.87 0.99 0
2 30.61 0.13 -0.25 -0.03 1 89.68 -4.58 2.93 0.19 1 169.9 -0.21 5.59 0.03 1 113.73 -7.29 3.72 0.05 1 132.99 2.31 4.04 -0.01 1
2 30.05 -0.04 -0.58 0.03 1 9.43 -0.45 0.31 -0.27 1 17.19 0.11 0.57 -0.02 1 29.56 -4.96 0.98 -0.35 1 8.21 -5.67 0.34 0.99 0
2 30.13 0 -0.11 -0.02 1 17.04 -0.39 0.57 -0.57 1 36.79 -0.32 1.23 0.09 1 47.66 -5.19 1.58 -0.25 1 -11.44 -5.4 -0.46 0.34 0
2 29.91 -0.03 0.06 -0.1 1 36.99 -0.1 1.24 -0.41 1 14.16 -0.67 0.48 -0.16 1 23.51 -5.25 0.79 -0.25 0 26.69 -3.75 1.02 -0.11 0
2 29.16 -0.05 -0.13 -0.02 1 14.51 0.78 0.5 0.05 1 35.74 1.23 1.18 -0.07 1 39.24 -4.63 1.35 -0.25 0 9.58 -3.05 0.37 -0.09 0
2 28.9 -0.08 -0.35 0.04 1 31.86 -0.35 1.1 -0.38 1 14.77 0.57 0.5 -0.28 1 48.67 -5.77 1.68 -0.23 0 -10.25 -3.52 -0.4 -0.18 0
2 28.27 -0.08 -0.45 0.01 1 12.68 -0.74 0.45 -0.46 1 22.67 0.89 0.78 -0.59 1 -2.95 -3.34 -0.1 -0.13 0 211.25 -3.71 8.6 -0.04 0
2 29.16 -0.09 -0.59 0.04 1 22.67 -0.89 0.78 -0.45 1 39.54 2.2 1.26 0.14 1 23.46 -4.23 0.8 -0.13 0 184.23 -4.6 7.5 -0.04 0
2 35.34 0.07 0.34 -0.03 1 179.27 -3.56 5.07 0.43 1 111.89 -0.79 3.24 0.43 1 5.39 -4.09 0.15 -0.03 1 44.99 -11.49 1.89 0.11 0
2 31.36 -0.05 0.14 0.1 1 39.54 -2.2 1.26 -0.59 1 33.99 -1.42 1.14 0.33 1 67.35 -6.43 2.15 -0.13 0 140.95 -6.8 5.74 -0.04 0
2 29.94 -0.14 0.33 -0.04 1 33.99 1.42 1.14 0.14 1 30.94 -0.92 1.07 -0.29 1 105.08 -5.01 3.51 -0.13 0 103.12 -5.38 4.2 -0.04 0
2 29.02 0.15 -0.29 -0.07 1 30.94 0.92 1.07 0.33 1 22.07 -0.21 0.77 -0.01 1 139.86 -4.09 4.82 -0.13 0 67.83 -4.46 2.76 -0.04 0
2 28.81 -0.04 -0.01 -0.12 1 22.07 0.21 0.77 -0.29 1 13.3 0.07 0.46 -0.29 1 166.28 -3.88 5.77 -0.13 0 38.69 -4.25 1.58 -0.04 0
2 28.77 0.06 -0.21 -0.13 1 13.31 0.04 0.46 0.01 1 45.38 1.36 1.51 0.09 1 185.03 -3.9 6.43 -0.15 0 22.57 -4.22 0.92 -0.03 0
2 30.22 -0.06 0.09 -0.04 1 25.09 -0.1 0.83 -0.14 1 32.56 0.2 1.07 -0.03 1 24.84 -5.87 0.82 -0.13 0 5.52 -4.96 0.22 -0.01 1
2 30.47 -0.13 0.1 0.05 1 31.2 -0.95 1.02 0.04 1 58.67 4.05 1.7 -0.31 1 3.82 -5.5 0.13 -0.22 1 94.49 -4.84 3.69 -0.08 0
2 34.52 -0.09 -0.31 -0.1 1 58.67 -4.05 1.7 0.1 1 21.45 -1.44 0.65 0.4 1 66.63 -9.55 1.93 -0.22 1 31.58 -8.89 1.23 -0.08 0
2 33.32 0.07 0.45 -0.02 1 22.07 1.04 0.66 -0.24 1 33.94 0.04 1.02 -0.5 1 87.72 -8.49 2.63 -0.27 1 9.96 -7.73 0.39 -0.07 0
2 33.42 -0.08 0.38 -0.13 1 168.33 4.58 5.04 0.27 1 99.9 7.71 2.43 -0.27 1 12.51 -1.58 0.37 0.17 1 167.94 -1.72 5.3 -0.11 1
2 32.66 -0.08 -0.53 0.01 1 34.86 1.28 1.07 0.39 1 31.21 0.51 0.94 0.18 1 0.49 -7.22 0.02 -0.13 0 42.17 -3.36 1.44 0.22 1
2 32.24 -0.09 0.11 0.05 1 29.39 0.54 0.91 -0.11 1 23.46 -2.81 0.8 -0.39 1 99.84 -8.65 3.1 0.05 1 -9.23 -7.68 -0.38 -0.09 0
2 41.56 0.01 0.18 0.08 1 57.76 -6.01 1.39 0.25 1 329.5 -13.2 11.62 -0.13 1 56.32 -10.23 1.36 -0.16 1 122.94 -9.22 3.8 0.14 1
2 34.51 -0.11 -0.41 0.04 1 113.3 -5.57 3.28 0.11 1 171.7 0 4.98 0 1 119.29 -10.37 3.46 -0.14 0 150.31 -10.11 6.16 0.03 0
2 30.65 0.01 0.4 0 1 20.54 -2.56 0.67 -0.16 1 35.94 -0.12 1.18 0.86 1 1.59 -6.89 0.05 0.12 0 49.43 -7.35 2.12 0.19 0
2 30.6 -0.04 0.85 0.02 1 35.88 0.09 1.17 0.4 1 19.01 0.17 0.62 0.11 1 41.66 -6.83 1.36 0.12 0 9.22 -7.28 0.4 0.2 0
2 33.72 -0.07 0.59 0.04 1 36.38 1.98 1.08 0.25 1 287.12 -0.13 8.55 0.21 1 -1.12 -8.6 -0.03 0.14 0 55.39 -9.09 2.25 0.21 0
2 34.26 -0.14 0.35 0.1 1 288.42 0.8 8.42 0.66 1 56.3 2.66 1.52 0.24 1 74.81 -9.45 2.18 0.14 0 72.81 -1.91 2.25 0.03 1
2 32.9 -0.04 -0.06 0 1 355.83 0 10.82 0 1 44.56 0.01 1.35 0.09 1 29.21 -3.07 0.89 -0.33 1 47.29 -3.88 1.63 -0.05 1
2 37.11 0.06 0.21 -0.02 1 54.29 -2.57 1.46 0.37 1 36.96 0.61 0.98 -0.1 1 125.91 -12.19 3.39 0.15 0 15.22 -4.71 0.47 0.12 1
2 32.95 0.07 0.12 -0.04 1 44.53 -0.08 1.35 -0.11 1 9.56 -0.04 0.29 0.02 1 76.04 -3.25 2.31 -0.34 1 -0.01 -3.95 0 -0.07 1
2 33.18 -0.08 0.11 -0.02 1 10.14 0.11 0.31 0.01 1 90.47 -3.21 3.02 0.22 1 79.58 -4.26 2.4 -0.14 1 -2.39 -4.91 -0.08 -0.31 1
2 37.55 0.04 -0.11 0.03 1 35.88 -0.45 0.96 -0.09 1 16.67 1.43 0.43 -0.21 1 2.36 -4.35 0.06 0.19 1 115.47 -1.28 3.18 0.12 1
2 37.26 -0.08 -0.36 0.09 1 12.47 0.03 0.33 0 1 293.51 -3.21 8.62 0.24 1 -0.73 -4.13 -0.02 -0.26 1 101.03 0.24 2.69 -0.12 1
2 31.23 -0.04 0.04 -0.01 1 20.06 -0.83 0.64 -0.06 1 44.55 2.27 1.33 -0.32 1 66.48 -1.76 2.13 -0.16 1 -7.67 -6.16 -0.31 -0.17 1
2 32.02 -0.03 -0.28 -0.03 1 41.14 0.16 1.28 0.43 1 54.14 -0.16 1.7 -0.25 1 16.33 -7.57 0.51 -0.23 1 147.68 -3.48 5.17 -0.02 1
2 31.86 -0.03 -0.25 -0.01 1 54.14 0.16 1.7 -0.28 1 29.6 0.8 0.91 -0.15 1 76.43 -7.41 2.4 -0.23 1 88.79 -3.32 3.11 -0.02 1
2 32.66 -0.16 -0.15 0.02 1 29.6 -0.8 0.91 -0.25 1 39.44 1.12 1.17 -0.15 1 110.78 -8.21 3.39 -0.23 1 54.64 -4.12 1.91 -0.02 1
2 32.55 -0.04 -0.45 0.06 1 83.11 -1.03 2.55 0.14 1 48.97 2.02 1.42 -0.38 1 43.14 -2.07 1.33 -0.63 1 -8.5 -4.74 -0.31 -0.1 1
2 35.95 -0.04 0.26 0.19 1 28.66 1.23 0.8 0.25 1 40.49 -1.08 1.16 0.39 1 -1.38 -10.15 -0.04 0.13 0 278.39 -13.29 12.29 0.04 0
2 33.79 -0.1 -0.45 0.07 1 45.4 -1.5 1.34 0.11 1 195.38 -2.45 6.23 0.07 1 33.37 -6.38 0.99 -0.3 1 143.25 -9.35 5.86 -0.11 1
2 34.87 -0.01 0.39 -0.02 1 40.49 1.08 1.16 0.26 1 50.22 0.84 1.41 0.38 1 43.86 -9.07 1.26 0.13 0 232.85 -12.21 10.28 0.04 0
2 35.71 -0.06 0.38 -0.06 1 50.22 -0.84 1.41 0.39 1 90.98 -0.32 2.57 0.2 1 99.13 -9.91 2.78 0.13 0 176.57 -13.05 7.79 0.04 0
2 35.49 0.03 0.16 0.01 1 91.18 0.42 2.57 0.4 1 98.03 -11.58 4.1 0.01 0 191.19 -9.62 5.39 0.14 0 87.48 -12.8 3.86 0.07 0
2 30.22 -0.02 -0.25 0 1 46.77 -0.14 1.55 -0.26 1 44.1 -0.41 1.48 -0.25 1 44.79 -6.79 1.48 -0.12 1 -10.62 -5.09 -0.42 -0.26 0
2 24.68 -0.09 0.14 0 0 175.2 12.02 7.1 0.23 1 54.95 3.39 1.96 0.08 1 -13.97 -1.15 -0.57 0.12 0 140.99 -2.19 6.27 0.1 0
2 29.64 -0.09 -0.2 -0.02 1 44.38 0.42 1.5 -0.21 1 24.42 0.65 0.81 -0.42 1 34.26 -4.72 1.16 -0.31 0 115.85 -7.67 5.27 0.13 0
2 30.29 0.03 -0.42 -0.04 1 24.42 -0.65 0.81 -0.2 1 51.32 3.15 1.53 -0.19 1 62.82 -5.37 2.07 -0.31 0 86.58 -8.32 3.94 0.13 0
2 28.18 0.01 0.12 0.03 1 51 -3.32 1.81 0.15 0 127.71 3.95 3.97 -0.04 1 52.79 -4.52 1.87 0.11 0 87.95 -5.54 3.88 0.14 0
2 33.44 0 -0.19 -0.1 1 51.32 -3.15 1.53 -0.42 1 38.28 1.64 1.09 0.03 1 118.99 -8.52 3.56 -0.31 0 29.9 -11.47 1.36 0.13 0
2 35.03 -0.04 -0.19 0.06 1 35.41 -2.1 1.01 -0.53 1 54.82 0.7 1.53 0.24 1 146.35 -10.63 4.18 -0.32 0 7.01 -12.88 0.32 0.06 0
